episode,score,reward,moves,max_tile,epsilon
117,644,6.440000000000002,87,64,0.5562889678716474
118,684,6.840000000000003,92,64,0.5535075230322891
119,584,5.840000000000002,81,64,0.5507399854171277
120,600,6.000000000000003,82,64,0.547986285490042
121,1172,11.719999999999992,128,128,0.5452463540625918
122,1336,13.359999999999989,137,128,0.5425201222922789
123,924,9.239999999999997,111,64,0.5398075216808175
124,728,7.280000000000002,95,64,0.5371084840724134
125,464,4.640000000000001,74,32,0.5344229416520513
126,1392,13.919999999999993,149,128,0.531750826943791
127,592,5.920000000000003,81,64,0.5290920728090721
128,1348,13.479999999999993,139,128,0.5264466124450268
129,1060,10.599999999999994,112,128,0.5238143793828016
130,584,5.8400000000000025,81,64,0.5211953074858876
131,1484,14.839999999999984,156,128,0.5185893309484582
132,540,5.400000000000001,74,64,0.5159963842937159
133,1392,13.919999999999991,142,128,0.5134164023722473
134,1132,11.319999999999995,127,128,0.510849320360386
135,976,9.76,104,128,0.5082950737585841
136,596,5.960000000000002,80,64,0.5057535983897912
137,1500,14.999999999999986,150,128,0.5032248303978422
138,308,3.080000000000001,56,32,0.500708706245853
139,1324,13.239999999999991,136,128,0.4982051627146237
140,520,5.200000000000002,74,64,0.49571413690105054
141,696,6.9600000000000035,93,64,0.4932355662165453
142,432,4.320000000000001,70,32,0.4907693883854626
143,836,8.360000000000003,110,64,0.4883155414435353
144,332,3.320000000000001,60,32,0.4858739637363176
145,848,8.480000000000002,99,64,0.483444593917636
146,1596,15.959999999999985,157,128,0.4810273709480478
147,1112,11.119999999999996,119,128,0.47862223409330756
148,1516,15.159999999999984,156,128,0.47622912292284103
149,1296,12.959999999999996,132,128,0.4738479773082268
150,760,7.600000000000002,93,64,0.47147873742168567
